,ServiceProvider,TestType,LSA,month,DataSpeed,RxLevel
4102,VODAFONE,download,Chennai,2020-01-01,7751.369393139842,-91.93139841688654
4103,VODAFONE,download,Chennai,2020-02-01,8625.672672672672,-93.24924924924925
4104,VODAFONE,download,Chennai,2020-03-01,4999.084282460137,-92.40774487471526
4105,VODAFONE,download,Chennai,2020-04-01,5251.6390625,-91.1625
4106,VODAFONE,download,Chennai,2020-05-01,7000.54674796748,-89.72764227642277
4107,VODAFONE,download,Chennai,2020-06-01,9050.98,-89.07
4108,VODAFONE,download,Chennai,2020-07-01,10545.51663405088,-89.25244618395304
4109,VODAFONE,download,Chennai,2020-08-01,9447.745263157894,-89.93473684210527
4110,VODAFONE,download,Chennai,2020-09-01,10507.431235431235,-91.22144522144522
4111,VODAFONE,download,Chennai,2020-10-01,9483.984269662922,-86.63146067415731
4112,VODAFONE,download,Chennai,2020-11-01,10653.523560209424,-84.42931937172774
4113,VODAFONE,download,Chennai,2020-12-01,10043.298,-85.858
4114,VODAFONE,download,Delhi,2018-09-01,7108.872801082544,-93.93166441136671
4115,VODAFONE,download,Delhi,2018-10-01,8002.220637184974,-92.73038516405136
4116,VODAFONE,download,Delhi,2018-11-01,8404.32888888889,-92.68987654320988
4117,VODAFONE,download,Delhi,2018-12-01,6447.860426929393,-93.00383141762453
4118,VODAFONE,download,Delhi,2019-01-01,6195.193485086343,-93.11813186813187
4119,VODAFONE,download,Delhi,2019-02-01,6795.962118126273,-92.86191446028513
4120,VODAFONE,download,Delhi,2019-03-01,6947.369995956328,-92.62151233319854
4121,VODAFONE,download,Delhi,2019-04-01,8551.283218634198,-93.49867654843833
4122,VODAFONE,download,Delhi,2019-05-01,8311.114393939393,-92.05757575757576
4123,VODAFONE,download,Delhi,2019-06-01,10078.010423053342,-91.39607602697731
4124,VODAFONE,download,Delhi,2019-07-01,8149.819862651875,-94.03169572107765
4125,VODAFONE,download,Delhi,2019-08-01,8362.64254492472,-93.7921321029626
4126,VODAFONE,download,Delhi,2019-09-01,7873.537128712871,-94.95
4127,VODAFONE,download,Delhi,2019-10-01,7742.183921341816,-93.55292076344708
4128,VODAFONE,download,Delhi,2019-11-01,7780.02530120482,-91.79578313253012
4129,VODAFONE,download,Delhi,2019-12-01,8158.377717391304,-91.65489130434783
4130,VODAFONE,download,Delhi,2020-01-01,8058.822196397443,-90.85473561882627
4131,VODAFONE,download,Delhi,2020-02-01,7119.484114977307,-89.5393343419062
4132,VODAFONE,download,Delhi,2020-03-01,7405.457734330074,-87.59976998274871
4133,VODAFONE,download,Delhi,2020-04-01,8303.532156368223,-88.45187053383775
4134,VODAFONE,download,Delhi,2020-05-01,7883.226516052318,-87.93995243757432
4135,VODAFONE,download,Delhi,2020-06-01,9487.382376081825,-88.74901652242329
4136,VODAFONE,download,Delhi,2020-07-01,9971.54267869535,-88.42748091603053
4137,VODAFONE,download,Delhi,2020-08-01,8710.885157824043,-85.97112155809268
4138,VODAFONE,download,Delhi,2020-09-01,6616.295514511873,-83.66688654353563
4139,VODAFONE,download,Delhi,2020-10-01,8991.595833333333,-83.29791666666667
4140,VODAFONE,download,Delhi,2020-11-01,8221.432481751825,-85.03284671532846
4141,VODAFONE,download,Delhi,2020-12-01,8645.097581317765,-82.97581317764804
4142,VODAFONE,download,Gujarat,2018-09-01,7763.6232,-95.5752
4143,VODAFONE,download,Gujarat,2018-10-01,5967.321197886084,-95.93716970052849
4144,VODAFONE,download,Gujarat,2018-11-01,7566.920579420579,-95.71678321678321
4145,VODAFONE,download,Gujarat,2018-12-01,7159.179539852095,-95.47904683648315
4146,VODAFONE,download,Gujarat,2019-01-01,7860.932933194154,-95.62212943632568
4147,VODAFONE,download,Gujarat,2019-02-01,8555.312199588006,-93.59647516594187
4148,VODAFONE,download,Gujarat,2019-03-01,7779.811119430925,-95.14470235866716
4149,VODAFONE,download,Gujarat,2019-04-01,8744.526237989652,-95.0480413895048
4150,VODAFONE,download,Gujarat,2019-05-01,9902.296788482836,-93.953211517165
4151,VODAFONE,download,Gujarat,2019-06-01,7460.075673920104,-96.20623579084118
4152,VODAFONE,download,Gujarat,2019-07-01,7284.03138832998,-96.07766599597585
4153,VODAFONE,download,Gujarat,2019-08-01,8059.515450643777,-96.66394849785408
4154,VODAFONE,download,Gujarat,2019-09-01,6766.11448948949,-96.50975975975976
4155,VODAFONE,download,Gujarat,2019-10-01,6618.079840319361,-95.4496007984032
4156,VODAFONE,download,Gujarat,2019-11-01,7559.771593090211,-94.268330134357
4157,VODAFONE,download,Gujarat,2019-12-01,9063.795868347339,-94.04901960784314
4158,VODAFONE,download,Gujarat,2020-01-01,6798.295504385965,-93.20120614035088
4159,VODAFONE,download,Gujarat,2020-02-01,8046.258725341427,-92.16312594840667
4160,VODAFONE,download,Gujarat,2020-03-01,6596.0810142238715,-90.94063079777365
4161,VODAFONE,download,Gujarat,2020-04-01,5218.854657113613,-89.27123848515865
4162,VODAFONE,download,Gujarat,2020-05-01,6866.678004535147,-89.31065759637188
4163,VODAFONE,download,Gujarat,2020-06-01,7660.3160415003995,-92.16679968076616
4164,VODAFONE,download,Gujarat,2020-07-01,8192.529727095516,-91.77777777777777
4165,VODAFONE,download,Gujarat,2020-08-01,9143.233500227583,-88.58033682294037
4166,VODAFONE,download,Gujarat,2020-09-01,9416.637198622273,-88.57175660160735
4167,VODAFONE,download,Gujarat,2020-10-01,11345.878596767836,-86.76192353173039
4168,VODAFONE,download,Gujarat,2020-11-01,10975.012195121952,-86.57259001161441
4169,VODAFONE,download,Gujarat,2020-12-01,9361.678383128296,-82.80008787346222
4170,VODAFONE,download,Haryana,2018-09-01,4479.187250996016,-96.62948207171314
4171,VODAFONE,download,Haryana,2018-10-01,6177.897260273972,-95.05650684931507
4172,VODAFONE,download,Haryana,2018-11-01,5588.0,-95.02578268876611
4173,VODAFONE,download,Haryana,2018-12-01,5146.823663253697,-93.58930602957906
4174,VODAFONE,download,Haryana,2019-01-01,6854.53587962963,-94.61149691358025
4175,VODAFONE,download,Haryana,2019-02-01,6128.953834698436,-94.18466120625466
4176,VODAFONE,download,Haryana,2019-03-01,9045.055459272096,-92.88648180242635
4177,VODAFONE,download,Haryana,2019-04-01,12323.9039408867,-91.98891625615764
4178,VODAFONE,download,Haryana,2019-05-01,9787.444903581267,-94.4435261707989
4179,VODAFONE,download,Haryana,2019-06-01,9713.902245706737,-94.0449141347424
4180,VODAFONE,download,Haryana,2019-07-01,9577.997630331754,-94.45616113744076
4181,VODAFONE,download,Haryana,2019-08-01,8348.272413793104,-98.19080459770115
4182,VODAFONE,download,Haryana,2019-09-01,5603.08125,-98.5609375
4183,VODAFONE,download,Haryana,2019-10-01,7644.8664383561645,-95.2277397260274
4184,VODAFONE,download,Haryana,2019-11-01,7677.268206039076,-95.07815275310834
4185,VODAFONE,download,Haryana,2019-12-01,8202.152877697841,-95.71043165467626
4186,VODAFONE,download,Haryana,2020-01-01,9730.158415841584,-94.9009900990099
4187,VODAFONE,download,Haryana,2020-02-01,8859.22972972973,-92.10472972972973
4188,VODAFONE,download,Haryana,2020-03-01,7667.385294117647,-92.31764705882352
4189,VODAFONE,download,Haryana,2020-04-01,6186.042031523642,-89.18038528896672
4190,VODAFONE,download,Haryana,2020-05-01,5784.34375,-91.26136363636364
4191,VODAFONE,download,Haryana,2020-06-01,6855.570327552987,-87.83622350674374
4192,VODAFONE,download,Haryana,2020-07-01,9763.336448598131,-93.7165109034268
4193,VODAFONE,download,Haryana,2020-08-01,8129.248081841432,-91.47058823529412
4194,VODAFONE,download,Haryana,2020-09-01,6573.477815699659,-86.26962457337883
4195,VODAFONE,download,Haryana,2020-10-01,7642.6596638655465,-87.03361344537815
4196,VODAFONE,download,Haryana,2020-11-01,9158.739644970414,-86.50295857988165
4197,VODAFONE,download,Haryana,2020-12-01,11740.821875,-82.228125
4198,VODAFONE,download,Himachal Pradesh,2018-12-01,1640.0,-101.0
4199,VODAFONE,download,Himachal Pradesh,2019-01-01,5726.6,-90.0
4200,VODAFONE,download,Himachal Pradesh,2019-02-01,15267.0,-85.0
4201,VODAFONE,download,Jammu & Kashmir,2018-11-01,7410.0,-98.0
4202,VODAFONE,download,Jammu & Kashmir,2019-12-01,731.0,-102.0
4203,VODAFONE,download,Karnataka,2018-09-01,3455.1467336683418,-88.46231155778895
4204,VODAFONE,download,Karnataka,2018-10-01,3696.9860064585578,-88.41227125941873
4205,VODAFONE,download,Karnataka,2018-11-01,3510.8504098360654,-88.70184426229508
4206,VODAFONE,download,Karnataka,2018-12-01,4030.5083135391924,-86.96912114014252
4207,VODAFONE,download,Karnataka,2019-01-01,4870.846907216494,-87.20463917525773
4208,VODAFONE,download,Karnataka,2019-02-01,5040.296489917849,-85.70873786407768
4209,VODAFONE,download,Karnataka,2019-03-01,5667.789416257501,-86.47463175122749
4210,VODAFONE,download,Karnataka,2019-04-01,5897.204988308652,-87.25798908807482
4211,VODAFONE,download,Karnataka,2019-05-01,5197.805793991416,-88.72854077253218
4212,VODAFONE,download,Karnataka,2019-06-01,5731.800150829563,-87.90196078431373
4213,VODAFONE,download,Karnataka,2019-07-01,6054.082287308229,-87.73849372384937
4214,VODAFONE,download,Karnataka,2019-08-01,5913.011808576755,-87.60037290242387
4215,VODAFONE,download,Karnataka,2019-09-01,4115.952843273231,-87.11650485436893
4216,VODAFONE,download,Karnataka,2019-10-01,4989.319965126417,-87.06015693112467
4217,VODAFONE,download,Karnataka,2019-11-01,4657.075229357798,-86.06330275229358
4218,VODAFONE,download,Karnataka,2019-12-01,4993.055335968379,-89.13833992094861
4219,VODAFONE,download,Karnataka,2020-01-01,6303.196135265701,-86.03381642512078
4220,VODAFONE,download,Karnataka,2020-02-01,5525.3647711511785,-85.14840499306518
4221,VODAFONE,download,Karnataka,2020-03-01,3895.7287899860917,-88.11126564673157
4222,VODAFONE,download,Karnataka,2020-04-01,4510.556349206349,-86.45952380952382
4223,VODAFONE,download,Karnataka,2020-05-01,5246.416752843847,-89.17580144777664
4224,VODAFONE,download,Karnataka,2020-06-01,5780.603797468354,-87.68354430379746
4225,VODAFONE,download,Karnataka,2020-07-01,4939.375136314067,-87.1308615049073
4226,VODAFONE,download,Karnataka,2020-08-01,6143.633413461538,-86.85817307692308
4227,VODAFONE,download,Karnataka,2020-09-01,6029.282236248873,-86.62128043282236
4228,VODAFONE,download,Karnataka,2020-10-01,6838.57336523126,-80.46172248803828
4229,VODAFONE,download,Karnataka,2020-11-01,8610.551724137931,-83.95785440613027
4230,VODAFONE,download,Karnataka,2020-12-01,9008.717797443462,-84.82890855457227
4231,VODAFONE,download,Kerala,2018-09-01,6405.371171171171,-98.07837837837837
4232,VODAFONE,download,Kerala,2018-10-01,6456.0381455399065,-98.33215962441315
4233,VODAFONE,download,Kerala,2018-11-01,5854.803571428572,-97.76785714285714
4234,VODAFONE,download,Kerala,2018-12-01,5761.505315379164,-98.82423812898654
4235,VODAFONE,download,Kerala,2019-01-01,5875.904210526316,-98.48368421052632
4236,VODAFONE,download,Kerala,2019-02-01,5972.843982960597,-97.63365282215122
4237,VODAFONE,download,Kerala,2019-03-01,7783.692068429238,-97.48989113530327
4238,VODAFONE,download,Kerala,2019-04-01,8185.700713893465,-97.71773750686437
4239,VODAFONE,download,Kerala,2019-05-01,7237.741773563859,-98.1494701617401
4240,VODAFONE,download,Kerala,2019-06-01,8121.08937691522,-97.77834525025536
4241,VODAFONE,download,Kerala,2019-07-01,7956.241017964072,-99.1497005988024
4242,VODAFONE,download,Kerala,2019-08-01,8693.304256437204,-99.70835522858644
4243,VODAFONE,download,Kerala,2019-09-01,5240.592543859649,-99.9719298245614
4244,VODAFONE,download,Kerala,2019-10-01,5860.6650280898875,-100.58216292134831
4245,VODAFONE,download,Kerala,2019-11-01,7152.967772511848,-98.84075829383886
4246,VODAFONE,download,Kerala,2019-12-01,7627.343373493976,-97.70481927710843
4247,VODAFONE,download,Kerala,2020-01-01,7478.371571072319,-99.41147132169576
4248,VODAFONE,download,Kerala,2020-02-01,9156.984962406015,-93.86466165413533
4249,VODAFONE,download,Kerala,2020-03-01,5123.5634782608695,-98.06434782608696
4250,VODAFONE,download,Kerala,2020-04-01,4273.808530805687,-95.75545023696682
4251,VODAFONE,download,Kerala,2020-05-01,6811.191131498471,-97.25688073394495
4252,VODAFONE,download,Kerala,2020-06-01,6975.093023255814,-96.68604651162791
4253,VODAFONE,download,Kerala,2020-07-01,6385.123253903041,-95.82333607230896
4254,VODAFONE,download,Kerala,2020-08-01,5625.160970777612,-96.47944526993561
4255,VODAFONE,download,Kerala,2020-09-01,4556.835685483871,-99.61559139784946
4256,VODAFONE,download,Kerala,2020-10-01,4444.113821138211,-99.83536585365853
4257,VODAFONE,download,Kerala,2020-11-01,10482.5,-88.75
4258,VODAFONE,download,Kerala,2020-12-01,1687.6666666666667,-98.33333333333333
4259,VODAFONE,download,Kolkata,2018-09-01,9239.771929824561,-92.54925775978407
4260,VODAFONE,download,Kolkata,2018-10-01,8389.077025232404,-93.34262948207171
4261,VODAFONE,download,Kolkata,2018-11-01,8349.150700934579,-92.5642523364486
4262,VODAFONE,download,Kolkata,2018-12-01,7028.42645381984,-92.59521094640822
4263,VODAFONE,download,Kolkata,2019-01-01,7222.605115907274,-91.99680255795364
4264,VODAFONE,download,Kolkata,2019-02-01,7334.432291666667,-92.25954861111111
4265,VODAFONE,download,Kolkata,2019-03-01,6049.19250317662,-92.84243964421856
4266,VODAFONE,download,Kolkata,2019-04-01,7714.800362976406,-91.97368421052632
4267,VODAFONE,download,Kolkata,2019-05-01,10061.67816091954,-92.92959770114942
4268,VODAFONE,download,Kolkata,2019-06-01,9718.558139534884,-94.40444893832154
4269,VODAFONE,download,Kolkata,2019-07-01,8214.57941834452,-95.17785234899328
4270,VODAFONE,download,Kolkata,2019-08-01,7847.926018287614,-95.37822111388196
4271,VODAFONE,download,Kolkata,2019-09-01,9671.461151079136,-96.36258992805756
4272,VODAFONE,download,Kolkata,2019-10-01,12200.825439783492,-95.43978349120432
4273,VODAFONE,download,Kolkata,2019-11-01,9573.642796967144,-95.42375737152486
4274,VODAFONE,download,Kolkata,2019-12-01,8202.630434782608,-95.66897233201581
4275,VODAFONE,download,Kolkata,2020-01-01,10154.57249626308,-96.04783258594918
4276,VODAFONE,download,Kolkata,2020-02-01,10506.253258845438,-91.77281191806331
4277,VODAFONE,download,Kolkata,2020-03-01,7625.942857142857,-94.88952380952381
4278,VODAFONE,download,Kolkata,2020-04-01,6762.052672955975,-91.51886792452831
4279,VODAFONE,download,Kolkata,2020-05-01,10764.125869262865,-95.50208623087622
4280,VODAFONE,download,Kolkata,2020-06-01,8872.20436187399,-95.16316639741518
4281,VODAFONE,download,Kolkata,2020-07-01,10792.866845998655,-93.60860793544049
4282,VODAFONE,download,Kolkata,2020-08-01,9957.026269702277,-93.47022767075306
4283,VODAFONE,download,Kolkata,2020-09-01,11153.86596958175,-91.7309885931559
4284,VODAFONE,download,Kolkata,2020-10-01,11645.491283676703,-93.12282091917591
4285,VODAFONE,download,Kolkata,2020-11-01,13810.096984515078,-89.91035044824775
4286,VODAFONE,download,Kolkata,2020-12-01,17051.793188854488,-88.18513931888545
4287,VODAFONE,download,Madhya Pradesh,2018-10-01,2294.0,-87.0
4288,VODAFONE,download,Madhya Pradesh,2018-12-01,1047.3333333333333,-95.0
4289,VODAFONE,download,Madhya Pradesh,2019-01-01,11628.5,-102.0
4290,VODAFONE,download,Madhya Pradesh,2019-02-01,8408.0,-88.5
4291,VODAFONE,download,Madhya Pradesh,2019-03-01,13295.0,-94.0
4292,VODAFONE,download,Madhya Pradesh,2019-08-01,15006.0,-93.0
4293,VODAFONE,download,Madhya Pradesh,2019-12-01,4495.0,-83.0
4294,VODAFONE,download,Madhya Pradesh,2020-08-01,153.0,-93.0
4295,VODAFONE,download,Madhya Pradesh,2020-12-01,398.0,-105.0
4296,VODAFONE,download,Maharashtra,2018-09-01,4455.847133757962,-96.88216560509554
4297,VODAFONE,download,Maharashtra,2018-10-01,5492.480519480519,-94.01298701298701
4298,VODAFONE,download,Maharashtra,2018-11-01,5865.274028629857,-96.30061349693251
4299,VODAFONE,download,Maharashtra,2018-12-01,5616.643691588785,-95.72313084112149
4300,VODAFONE,download,Maharashtra,2019-01-01,6523.565939771547,-94.26272066458982
4301,VODAFONE,download,Maharashtra,2019-02-01,5314.56296914095,-96.53628023352795
4302,VODAFONE,download,Maharashtra,2019-03-01,7167.999143468951,-95.41627408993575
4303,VODAFONE,download,Maharashtra,2019-04-01,6617.113532691333,-95.01267105930056
4304,VODAFONE,download,Maharashtra,2019-05-01,6238.951887941535,-96.45066991473813
4305,VODAFONE,download,Maharashtra,2019-06-01,7375.6626506024095,-95.57975903614458
4306,VODAFONE,download,Maharashtra,2019-07-01,6600.85643153527,-96.01867219917013
4307,VODAFONE,download,Maharashtra,2019-08-01,6585.514,-95.8912
4308,VODAFONE,download,Maharashtra,2019-09-01,7522.238394584139,-96.22872340425532
4309,VODAFONE,download,Maharashtra,2019-10-01,7155.270466949666,-96.37841115827774
4310,VODAFONE,download,Maharashtra,2019-11-01,6668.495552731893,-96.43625582380348
4311,VODAFONE,download,Maharashtra,2019-12-01,6713.555127587867,-96.32498796340876
4312,VODAFONE,download,Maharashtra,2020-01-01,6164.846663511595,-93.56980596308566
4313,VODAFONE,download,Maharashtra,2020-02-01,7410.7081545064375,-92.91630901287553
4314,VODAFONE,download,Maharashtra,2020-03-01,4872.428263214671,-97.93743257820928
4315,VODAFONE,download,Maharashtra,2020-04-01,3942.1286031042127,-95.41241685144124
4316,VODAFONE,download,Maharashtra,2020-05-01,4463.045307443365,-94.35760517799353
4317,VODAFONE,download,Maharashtra,2020-06-01,4288.84771573604,-92.9052453468697
4318,VODAFONE,download,Maharashtra,2020-07-01,8748.028146989836,-94.22752150117279
4319,VODAFONE,download,Maharashtra,2020-08-01,9327.651685393259,-93.68289637952559
4320,VODAFONE,download,Maharashtra,2020-09-01,9680.166666666666,-93.72135416666667
4321,VODAFONE,download,Maharashtra,2020-10-01,8827.47911227154,-93.21279373368147
4322,VODAFONE,download,Maharashtra,2020-11-01,8810.491847826086,-90.94836956521739
4323,VODAFONE,download,Maharashtra,2020-12-01,5670.248427672956,-96.22955974842768
4324,VODAFONE,download,Mumbai,2018-09-01,7840.698884758364,-93.07930607187113
4325,VODAFONE,download,Mumbai,2018-10-01,9573.31974248927,-92.85085836909872
4326,VODAFONE,download,Mumbai,2018-11-01,11237.301572617946,-93.90749306197965
4327,VODAFONE,download,Mumbai,2018-12-01,10196.42492260062,-93.63235294117646
4328,VODAFONE,download,Mumbai,2019-01-01,9100.913265306122,-92.52354788069074
4329,VODAFONE,download,Mumbai,2019-02-01,8728.881048387097,-91.98266129032258
4330,VODAFONE,download,Mumbai,2019-03-01,9192.985332831891,-92.28281308762693
4331,VODAFONE,download,Mumbai,2019-04-01,9754.702092511014,-91.56332599118943
4332,VODAFONE,download,Mumbai,2019-05-01,9373.114324142569,-91.86953597848016
4333,VODAFONE,download,Mumbai,2019-06-01,7623.800098231827,-91.77111984282908
4334,VODAFONE,download,Mumbai,2019-07-01,7061.790495656617,-91.76699029126213
4335,VODAFONE,download,Mumbai,2019-08-01,9091.46594982079,-90.87403993855607
4336,VODAFONE,download,Mumbai,2019-09-01,9550.876237623763,-92.41707920792079
4337,VODAFONE,download,Mumbai,2019-10-01,8117.763573883161,-91.14020618556701
4338,VODAFONE,download,Mumbai,2019-11-01,8553.32504145937,-91.4485903814262
4339,VODAFONE,download,Mumbai,2019-12-01,7760.318727490996,-92.32292917166866
4340,VODAFONE,download,Mumbai,2020-01-01,6964.269461077844,-90.7977378576181
4341,VODAFONE,download,Mumbai,2020-02-01,8037.172018348624,-89.85474006116208
4342,VODAFONE,download,Mumbai,2020-03-01,11672.562682215743,-87.76239067055394
4343,VODAFONE,download,Mumbai,2020-04-01,6946.663755458515,-89.67176128093159
4344,VODAFONE,download,Mumbai,2020-05-01,6340.7925,-87.83875
4345,VODAFONE,download,Mumbai,2020-06-01,8551.226640159046,-88.82803180914513
4346,VODAFONE,download,Mumbai,2020-07-01,10446.985650224215,-86.61614349775785
4347,VODAFONE,download,Mumbai,2020-08-01,9959.486232370718,-90.11484217595702
4348,VODAFONE,download,Mumbai,2020-09-01,11512.92576419214,-85.2532751091703
4349,VODAFONE,download,Mumbai,2020-10-01,10153.317047817049,-84.89864864864865
4350,VODAFONE,download,Mumbai,2020-11-01,12185.656162464986,-84.44957983193277
4351,VODAFONE,download,Mumbai,2020-12-01,11382.656753407682,-84.13940520446097
4352,VODAFONE,download,North East,2018-09-01,4347.924731182796,-90.54301075268818
4353,VODAFONE,download,North East,2018-10-01,5649.225806451613,-90.00403225806451
4354,VODAFONE,download,North East,2018-11-01,3358.0162601626016,-91.4959349593496
4355,VODAFONE,download,North East,2018-12-01,4070.6666666666665,-91.57575757575758
4356,VODAFONE,download,North East,2019-01-01,2679.588932806324,-92.89723320158103
4357,VODAFONE,download,North East,2019-02-01,3400.05,-91.15
4358,VODAFONE,download,North East,2019-03-01,2096.661818181818,-93.42545454545454
4359,VODAFONE,download,North East,2019-04-01,2385.2201834862385,-93.80733944954129
4360,VODAFONE,download,North East,2019-05-01,3226.367231638418,-94.49152542372882
4361,VODAFONE,download,North East,2019-06-01,4474.663366336634,-93.34158415841584
4362,VODAFONE,download,North East,2019-07-01,5305.441767068273,-91.72289156626506
4363,VODAFONE,download,North East,2019-08-01,9353.547945205479,-90.55479452054794
4364,VODAFONE,download,North East,2019-09-01,6423.4,-93.25
4365,VODAFONE,download,North East,2019-10-01,7337.966216216216,-95.1891891891892
4366,VODAFONE,download,North East,2019-11-01,5872.859154929577,-94.21830985915493
4367,VODAFONE,download,North East,2019-12-01,4438.142857142857,-95.12857142857143
4368,VODAFONE,download,North East,2020-01-01,2623.4375,-96.96875
4369,VODAFONE,download,North East,2020-02-01,4492.28125,-95.8125
4370,VODAFONE,download,North East,2020-03-01,1462.0133333333333,-91.78666666666666
4371,VODAFONE,download,North East,2020-04-01,1613.3591549295775,-90.15492957746478
4372,VODAFONE,download,North East,2020-05-01,5291.962025316456,-86.46835443037975
4373,VODAFONE,download,North East,2020-06-01,5178.285714285715,-91.26190476190476
4374,VODAFONE,download,North East,2020-07-01,4120.831460674157,-92.5505617977528
4375,VODAFONE,download,North East,2020-08-01,4109.398406374502,-92.25099601593625
4376,VODAFONE,download,North East,2020-09-01,6575.034146341463,-91.96585365853659
4377,VODAFONE,download,North East,2020-10-01,7176.933333333333,-87.89333333333333
4378,VODAFONE,download,North East,2020-11-01,5601.733333333334,-81.875
4379,VODAFONE,download,North East,2020-12-01,7176.833333333333,-81.26923076923077
4380,VODAFONE,download,Orissa,2018-09-01,4594.317647058823,-93.8529411764706
4381,VODAFONE,download,Orissa,2018-10-01,7233.90306122449,-93.45408163265306
4382,VODAFONE,download,Orissa,2018-11-01,10587.095406360424,-91.60070671378092
4383,VODAFONE,download,Orissa,2018-12-01,6180.896296296296,-89.81481481481481
4384,VODAFONE,download,Orissa,2019-01-01,7356.040816326531,-93.578231292517
4385,VODAFONE,download,Orissa,2019-02-01,9870.217993079585,-90.92387543252595
4386,VODAFONE,download,Orissa,2019-03-01,13086.0,-90.875
4387,VODAFONE,download,Orissa,2019-09-01,9158.42857142857,-60.57142857142857
4388,VODAFONE,download,Orissa,2020-02-01,1782.3,-96.4
4389,VODAFONE,download,Orissa,2020-03-01,3689.018181818182,-99.05454545454545
4390,VODAFONE,download,Orissa,2020-04-01,3089.0978260869565,-88.19565217391305
4391,VODAFONE,download,Orissa,2020-05-01,3688.93399339934,-92.65016501650165
4392,VODAFONE,download,Orissa,2020-06-01,2677.5576923076924,-95.60096153846153
4393,VODAFONE,download,Orissa,2020-07-01,5703.157232704402,-88.04402515723271
4394,VODAFONE,download,Orissa,2020-08-01,4622.6529209621995,-91.4192439862543
4395,VODAFONE,download,Orissa,2020-09-01,6451.347517730496,-89.84397163120568
4396,VODAFONE,download,Orissa,2020-10-01,5456.341269841269,-88.87301587301587
4397,VODAFONE,download,Orissa,2020-11-01,6708.9527027027025,-90.70945945945945
4398,VODAFONE,download,Orissa,2020-12-01,9046.626822157434,-90.11078717201165
4399,VODAFONE,download,Punjab,2018-09-01,5035.962264150943,-93.39622641509433
4400,VODAFONE,download,Punjab,2018-10-01,4049.503937007874,-93.2755905511811
4401,VODAFONE,download,Punjab,2018-11-01,3639.6553672316386,-90.55932203389831
4402,VODAFONE,download,Punjab,2018-12-01,3908.1798941798943,-92.25396825396825
4403,VODAFONE,download,Punjab,2019-01-01,4635.091743119266,-90.59021406727828
4404,VODAFONE,download,Punjab,2019-02-01,3673.5248226950353,-91.19858156028369
4405,VODAFONE,download,Punjab,2019-03-01,3961.1293103448274,-90.63793103448276
4406,VODAFONE,download,Punjab,2020-09-01,6360.0,-73.0
4407,VODAFONE,download,Rajasthan,2018-09-01,5748.504347826087,-89.93217391304348
4408,VODAFONE,download,Rajasthan,2018-10-01,6065.991776315789,-88.95888157894737
4409,VODAFONE,download,Rajasthan,2018-11-01,8212.185808339429,-84.7278712509144
4410,VODAFONE,download,Rajasthan,2018-12-01,7221.411993337035,-84.63464741810105
4411,VODAFONE,download,Rajasthan,2019-01-01,7903.193401592719,-84.3151308304892
4412,VODAFONE,download,Rajasthan,2019-02-01,5875.503673469388,-89.90040816326531
4413,VODAFONE,download,Rajasthan,2019-03-01,6261.321759259259,-93.90277777777777
4414,VODAFONE,download,Rajasthan,2019-04-01,9691.124330755503,-89.51695419393218
4415,VODAFONE,download,Rajasthan,2019-05-01,8835.898605830165,-92.81749049429658
4416,VODAFONE,download,Rajasthan,2019-06-01,8701.58371877891,-93.06567992599444
4417,VODAFONE,download,Rajasthan,2019-07-01,9049.912630579298,-91.61823361823362
4418,VODAFONE,download,Rajasthan,2019-08-01,9143.346629986245,-95.1939477303989
4419,VODAFONE,download,Rajasthan,2019-09-01,9400.83850931677,-97.00372670807454
4420,VODAFONE,download,Rajasthan,2019-10-01,10669.163319946452,-94.98661311914324
4421,VODAFONE,download,Rajasthan,2019-11-01,9022.020718232045,-92.59668508287292
4422,VODAFONE,download,Rajasthan,2019-12-01,7792.822516556292,-91.61721854304636
4423,VODAFONE,download,Rajasthan,2020-01-01,7730.229645093946,-92.50313152400835
4424,VODAFONE,download,Rajasthan,2020-02-01,8201.0,-93.2156862745098
4425,VODAFONE,download,Rajasthan,2020-03-01,5797.035087719299,-92.51851851851852
4426,VODAFONE,download,Rajasthan,2020-04-01,6038.907441016334,-94.55172413793103
4427,VODAFONE,download,Rajasthan,2020-05-01,5868.393135725429,-96.83307332293292
4428,VODAFONE,download,Rajasthan,2020-06-01,8063.969483568075,-92.23708920187794
4429,VODAFONE,download,Rajasthan,2020-07-01,10536.387671232877,-91.53835616438356
4430,VODAFONE,download,Rajasthan,2020-08-01,9142.079779917469,-91.8665749656121
4431,VODAFONE,download,Rajasthan,2020-09-01,8680.712021136063,-89.81902245706738
4432,VODAFONE,download,Rajasthan,2020-10-01,9853.467181467182,-92.7001287001287
4433,VODAFONE,download,Rajasthan,2020-11-01,7158.9625,-89.19375
4434,VODAFONE,download,Rajasthan,2020-12-01,6493.98266897747,-84.56499133448874
4435,VODAFONE,download,Tamil Nadu,2018-09-01,9590.287716405606,-94.8285243198681
4436,VODAFONE,download,Tamil Nadu,2018-10-01,9877.713360323887,-95.50607287449392
4437,VODAFONE,download,Tamil Nadu,2018-11-01,7858.700285442435,-95.35965746907706
4438,VODAFONE,download,Tamil Nadu,2018-12-01,8265.097913322632,-94.82825040128411
4439,VODAFONE,download,Tamil Nadu,2019-01-01,7604.3356207111665,-93.18527760449157
